instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,base_asset,quote_asset
TRXUSDT,TRXUSDT,TRXUSDT,TRX/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TRX,USDT
TRXXRP,TRXXRP,TRXXRP,TRX/XRP,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,TRX,XRP
TSTTRY,TSTTRY,TSTTRY,TST/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,TST,TRY
TSTUSDC,TSTUSDC,TSTUSDC,TST/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,TST,USDC
TSTUSDT,TSTUSDT,TSTUSDT,TST/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,TST,USDT
TURBOTRY,TURBOTRY,TURBOTRY,TURBO/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,TURBO,TRY
TURBOUSDC,TURBOUSDC,TURBOUSDC,TURBO/USDC,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,TURBO,USDC
TURBOUSDT,TURBOUSDT,TURBOUSDT,TURBO/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,TURBO,USDT
TUSDC,TUSDC,TUSDC,T/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,T,USDC
TUSDT,TUSDT,TUSDT,T/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,T,USDT
TUSDUSDT,TUSDUSDT,TUSDUSDT,TUSD/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,TUSD,USDT
TUTUSDC,TUTUSDC,TUTUSDC,TUT/USDC,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,TUT,USDC
TUTUSDT,TUTUSDT,TUTUSDT,TUT/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,TUT,USDT
TWTTRY,TWTTRY,TWTTRY,TWT/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,TWT,TRY
TWTUSDT,TWTUSDT,TWTUSDT,TWT/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,TWT,USDT
UMABTC,UMABTC,UMABTC,UMA/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,UMA,BTC
UMATRY,UMATRY,UMATRY,UMA/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,UMA,TRY
UMAUSDT,UMAUSDT,UMAUSDT,UMA/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,UMA,USDT
UNIBTC,UNIBTC,UNIBTC,UNI/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,UNI,BTC
UNIETH,UNIETH,UNIETH,UNI/ETH,0.0,,0.0,1e-06,0.001,EQ,CRYPTO,BINANCE,UNI,ETH
UNIFDUSD,UNIFDUSD,UNIFDUSD,UNI/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,UNI,FDUSD
UNITRY,UNITRY,UNITRY,UNI/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,UNI,TRY
UNIUSDC,UNIUSDC,UNIUSDC,UNI/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,UNI,USDC
UNIUSDT,UNIUSDT,UNIUSDT,UNI/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,UNI,USDT
USD1USDT,USD1USDT,USD1USDT,USD1/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,USD1,USDT
USDCCZK,USDCCZK,USDCCZK,USDC/CZK,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,USDC,CZK
USDCPLN,USDCPLN,USDCPLN,USDC/PLN,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,USDC,PLN
USDCRON,USDCRON,USDCRON,USDC/RON,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,USDC,RON
USDCTRY,USDCTRY,USDCTRY,USDC/TRY,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,USDC,TRY
USDCUSDT,USDCUSDT,USDCUSDT,USDC/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,USDC,USDT
USDPUSDT,USDPUSDT,USDPUSDT,USDP/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,USDP,USDT
USDTARS,USDTARS,USDTARS,USDT/ARS,0.0,,0.0,0.1,1.0,EQ,CRYPTO,BINANCE,USDT,ARS
USDTBRL,USDTBRL,USDTBRL,USDT/BRL,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,USDT,BRL
USDTCOP,USDTCOP,USDTCOP,USDT/COP,0.0,,0.0,1.0,1.0,EQ,CRYPTO,BINANCE,USDT,COP
USDTDAI,USDTDAI,USDTDAI,USDT/DAI,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,USDT,DAI
USDTMXN,USDTMXN,USDTMXN,USDT/MXN,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,USDT,MXN
USDTPLN,USDTPLN,USDTPLN,USDT/PLN,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,USDT,PLN
USDTTRY,USDTTRY,USDTTRY,USDT/TRY,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,USDT,TRY
USDTUAH,USDTUAH,USDTUAH,USDT/UAH,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,USDT,UAH
USDTZAR,USDTZAR,USDTZAR,USDT/ZAR,0.0,,0.0,0.01,1.0,EQ,CRYPTO,BINANCE,USDT,ZAR
USTCTRY,USTCTRY,USTCTRY,USTC/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,USTC,TRY
USTCUSDT,USTCUSDT,USTCUSDT,USTC/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,USTC,USDT
USUALBTC,USUALBTC,USUALBTC,USUAL/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,USUAL,BTC
USUALFDUSD,USUALFDUSD,USUALFDUSD,USUAL/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,USUAL,FDUSD
USUALTRY,USUALTRY,USUALTRY,USUAL/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,USUAL,TRY
USUALUSDC,USUALUSDC,USUALUSDC,USUAL/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,USUAL,USDC
USUALUSDT,USUALUSDT,USUALUSDT,USUAL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,USUAL,USDT
UTKUSDC,UTKUSDC,UTKUSDC,UTK/USDC,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,UTK,USDC
UTKUSDT,UTKUSDT,UTKUSDT,UTK/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,UTK,USDT
VANAFDUSD,VANAFDUSD,VANAFDUSD,VANA/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,VANA,FDUSD
VANATRY,VANATRY,VANATRY,VANA/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,VANA,TRY
VANAUSDC,VANAUSDC,VANAUSDC,VANA/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,VANA,USDC
VANAUSDT,VANAUSDT,VANAUSDT,VANA/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,VANA,USDT
VANRYTRY,VANRYTRY,VANRYTRY,VANRY/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,VANRY,TRY
VANRYUSDC,VANRYUSDC,VANRYUSDC,VANRY/USDC,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,VANRY,USDC
VANRYUSDT,VANRYUSDT,VANRYUSDT,VANRY/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,VANRY,USDT
VELODROMEUSDC,VELODROMEUSDC,VELODROMEUSDC,VELODROME/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,VELODROME,USDC
VELODROMEUSDT,VELODROMEUSDT,VELODROMEUSDT,VELODROME/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,VELODROME,USDT
VETBNB,VETBNB,VETBNB,VET/BNB,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,VET,BNB
VETBTC,VETBTC,VETBTC,VET/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,VET,BTC
VETETH,VETETH,VETETH,VET/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,VET,ETH
VETEUR,VETEUR,VETEUR,VET/EUR,0.0,,0.0,1e-05,0.01,EQ,CRYPTO,BINANCE,VET,EUR
VETTRY,VETTRY,VETTRY,VET/TRY,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,VET,TRY
VETUSDC,VETUSDC,VETUSDC,VET/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,VET,USDC
VETUSDT,VETUSDT,VETUSDT,VET/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,VET,USDT
VICTRY,VICTRY,VICTRY,VIC/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,VIC,TRY
VICUSDT,VICUSDT,VICUSDT,VIC/USDT,0.0,,0.0,0.0001,0.01,EQ,CRYPTO,BINANCE,VIC,USDT
VIRTUALTRY,VIRTUALTRY,VIRTUALTRY,VIRTUAL/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,VIRTUAL,TRY
VIRTUALUSDC,VIRTUALUSDC,VIRTUALUSDC,VIRTUAL/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,VIRTUAL,USDC
VIRTUALUSDT,VIRTUALUSDT,VIRTUALUSDT,VIRTUAL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,VIRTUAL,USDT
VOXELUSDT,VOXELUSDT,VOXELUSDT,VOXEL/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,VOXEL,USDT
VTHOTRY,VTHOTRY,VTHOTRY,VTHO/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,VTHO,TRY
VTHOUSDT,VTHOUSDT,VTHOUSDT,VTHO/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,VTHO,USDT
WANBTC,WANBTC,WANBTC,WAN/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,WAN,BTC
WANUSDT,WANUSDT,WANUSDT,WAN/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,WAN,USDT
WAXPBTC,WAXPBTC,WAXPBTC,WAXP/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,WAXP,BTC
WAXPUSDT,WAXPUSDT,WAXPUSDT,WAXP/USDT,0.0,,0.0,1e-05,1.0,EQ,CRYPTO,BINANCE,WAXP,USDT
WBETHETH,WBETHETH,WBETHETH,WBETH/ETH,0.0,,0.0,0.0001,0.0001,EQ,CRYPTO,BINANCE,WBETH,ETH
WBETHUSDT,WBETHUSDT,WBETHUSDT,WBETH/USDT,0.0,,0.0,0.01,0.0001,EQ,CRYPTO,BINANCE,WBETH,USDT
WBTC,WBTC,WBTC,W/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,W,BTC
WBTCBTC,WBTCBTC,WBTCBTC,WBTC/BTC,0.0,,0.0,0.0001,1e-05,EQ,CRYPTO,BINANCE,WBTC,BTC
WBTCETH,WBTCETH,WBTCETH,WBTC/ETH,0.0,,0.0,0.01,1e-05,EQ,CRYPTO,BINANCE,WBTC,ETH
WBTCUSDT,WBTCUSDT,WBTCUSDT,WBTC/USDT,0.0,,0.0,0.01,1e-05,EQ,CRYPTO,BINANCE,WBTC,USDT
WCTBNB,WCTBNB,WCTBNB,WCT/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,WCT,BNB
WCTFDUSD,WCTFDUSD,WCTFDUSD,WCT/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,WCT,FDUSD
WCTTRY,WCTTRY,WCTTRY,WCT/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,WCT,TRY
WCTUSDC,WCTUSDC,WCTUSDC,WCT/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,WCT,USDC
WCTUSDT,WCTUSDT,WCTUSDT,WCT/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,WCT,USDT
WFDUSD,WFDUSD,WFDUSD,W/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,W,FDUSD
WIFBRL,WIFBRL,WIFBRL,WIF/BRL,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,WIF,BRL
WIFBTC,WIFBTC,WIFBTC,WIF/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,WIF,BTC
WIFEUR,WIFEUR,WIFEUR,WIF/EUR,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,WIF,EUR
WIFFDUSD,WIFFDUSD,WIFFDUSD,WIF/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,WIF,FDUSD
WIFTRY,WIFTRY,WIFTRY,WIF/TRY,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,WIF,TRY
WIFUSDC,WIFUSDC,WIFUSDC,WIF/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,WIF,USDC
WIFUSDT,WIFUSDT,WIFUSDT,WIF/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,WIF,USDT
WINEUR,WINEUR,WINEUR,WIN/EUR,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,WIN,EUR
WINTRX,WINTRX,WINTRX,WIN/TRX,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,WIN,TRX
WINUSDT,WINUSDT,WINUSDT,WIN/USDT,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,WIN,USDT
WLDBTC,WLDBTC,WLDBTC,WLD/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,WLD,BTC
WLDEUR,WLDEUR,WLDEUR,WLD/EUR,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,WLD,EUR
WLDFDUSD,WLDFDUSD,WLDFDUSD,WLD/FDUSD,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,WLD,FDUSD
WLDTRY,WLDTRY,WLDTRY,WLD/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,WLD,TRY
WLDUSDC,WLDUSDC,WLDUSDC,WLD/USDC,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,WLD,USDC
WLDUSDT,WLDUSDT,WLDUSDT,WLD/USDT,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,WLD,USDT
WOOUSDT,WOOUSDT,WOOUSDT,WOO/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,WOO,USDT
WTRY,WTRY,WTRY,W/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,W,TRY
WUSDC,WUSDC,WUSDC,W/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,W,USDC
WUSDT,WUSDT,WUSDT,W/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,W,USDT
XAITRY,XAITRY,XAITRY,XAI/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,XAI,TRY
XAIUSDC,XAIUSDC,XAIUSDC,XAI/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XAI,USDC
XAIUSDT,XAIUSDT,XAIUSDT,XAI/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XAI,USDT
XECTRY,XECTRY,XECTRY,XEC/TRY,0.0,,0.0,1e-07,1.0,EQ,CRYPTO,BINANCE,XEC,TRY
XECUSDT,XECUSDT,XECUSDT,XEC/USDT,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,XEC,USDT
XLMBTC,XLMBTC,XLMBTC,XLM/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,XLM,BTC
XLMETH,XLMETH,XLMETH,XLM/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,XLM,ETH
XLMEUR,XLMEUR,XLMEUR,XLM/EUR,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,XLM,EUR
XLMFDUSD,XLMFDUSD,XLMFDUSD,XLM/FDUSD,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,XLM,FDUSD
XLMJPY,XLMJPY,XLMJPY,XLM/JPY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,XLM,JPY
XLMTRY,XLMTRY,XLMTRY,XLM/TRY,0.0,,0.0,0.001,1.0,EQ,CRYPTO,BINANCE,XLM,TRY
XLMUSDC,XLMUSDC,XLMUSDC,XLM/USDC,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,XLM,USDC
XLMUSDT,XLMUSDT,XLMUSDT,XLM/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,XLM,USDT
XNOBTC,XNOBTC,XNOBTC,XNO/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,XNO,BTC
XNOUSDT,XNOUSDT,XNOUSDT,XNO/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,XNO,USDT
XRPBNB,XRPBNB,XRPBNB,XRP/BNB,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,XRP,BNB
XRPBRL,XRPBRL,XRPBRL,XRP/BRL,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,XRP,BRL
XRPBTC,XRPBTC,XRPBTC,XRP/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,XRP,BTC
XRPETH,XRPETH,XRPETH,XRP/ETH,0.0,,0.0,1e-07,0.1,EQ,CRYPTO,BINANCE,XRP,ETH
XRPEUR,XRPEUR,XRPEUR,XRP/EUR,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XRP,EUR
XRPFDUSD,XRPFDUSD,XRPFDUSD,XRP/FDUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XRP,FDUSD
XRPJPY,XRPJPY,XRPJPY,XRP/JPY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,XRP,JPY
XRPMXN,XRPMXN,XRPMXN,XRP/MXN,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,XRP,MXN
XRPTRY,XRPTRY,XRPTRY,XRP/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,XRP,TRY
XRPTUSD,XRPTUSD,XRPTUSD,XRP/TUSD,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XRP,TUSD
XRPUSDC,XRPUSDC,XRPUSDC,XRP/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XRP,USDC
XRPUSDT,XRPUSDT,XRPUSDT,XRP/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XRP,USDT
XTZBTC,XTZBTC,XTZBTC,XTZ/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,XTZ,BTC
XTZUSDC,XTZUSDC,XTZUSDC,XTZ/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XTZ,USDC
XTZUSDT,XTZUSDT,XTZUSDT,XTZ/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,XTZ,USDT
XUSDUSDT,XUSDUSDT,XUSDUSDT,XUSD/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,XUSD,USDT
XVGETH,XVGETH,XVGETH,XVG/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,XVG,ETH
XVGTRY,XVGTRY,XVGTRY,XVG/TRY,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,XVG,TRY
XVGUSDT,XVGUSDT,XVGUSDT,XVG/USDT,0.0,,0.0,1e-06,1.0,EQ,CRYPTO,BINANCE,XVG,USDT
XVSBNB,XVSBNB,XVSBNB,XVS/BNB,0.0,,0.0,1e-05,0.01,EQ,CRYPTO,BINANCE,XVS,BNB
XVSBTC,XVSBTC,XVSBTC,XVS/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,XVS,BTC
XVSTRY,XVSTRY,XVSTRY,XVS/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,XVS,TRY
XVSUSDT,XVSUSDT,XVSUSDT,XVS/USDT,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,XVS,USDT
YFIBTC,YFIBTC,YFIBTC,YFI/BTC,0.0,,0.0,1e-05,1e-05,EQ,CRYPTO,BINANCE,YFI,BTC
YFIUSDT,YFIUSDT,YFIUSDT,YFI/USDT,0.0,,0.0,1.0,1e-05,EQ,CRYPTO,BINANCE,YFI,USDT
YGGBTC,YGGBTC,YGGBTC,YGG/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,YGG,BTC
YGGTRY,YGGTRY,YGGTRY,YGG/TRY,0.0,,0.0,0.01,0.1,EQ,CRYPTO,BINANCE,YGG,TRY
YGGUSDC,YGGUSDC,YGGUSDC,YGG/USDC,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,YGG,USDC
YGGUSDT,YGGUSDT,YGGUSDT,YGG/USDT,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,YGG,USDT
ZECBTC,ZECBTC,ZECBTC,ZEC/BTC,0.0,,0.0,1e-07,0.001,EQ,CRYPTO,BINANCE,ZEC,BTC
ZECETH,ZECETH,ZECETH,ZEC/ETH,0.0,,0.0,1e-05,0.001,EQ,CRYPTO,BINANCE,ZEC,ETH
ZECUSDT,ZECUSDT,ZECUSDT,ZEC/USDT,0.0,,0.0,0.01,0.001,EQ,CRYPTO,BINANCE,ZEC,USDT
ZENBTC,ZENBTC,ZENBTC,ZEN/BTC,0.0,,0.0,1e-07,0.01,EQ,CRYPTO,BINANCE,ZEN,BTC
ZENUSDC,ZENUSDC,ZENUSDC,ZEN/USDC,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,ZEN,USDC
ZENUSDT,ZENUSDT,ZENUSDT,ZEN/USDT,0.0,,0.0,0.01,0.01,EQ,CRYPTO,BINANCE,ZEN,USDT
ZILETH,ZILETH,ZILETH,ZIL/ETH,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,ZIL,ETH
ZILTRY,ZILTRY,ZILTRY,ZIL/TRY,0.0,,0.0,0.0001,0.1,EQ,CRYPTO,BINANCE,ZIL,TRY
ZILUSDT,ZILUSDT,ZILUSDT,ZIL/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,ZIL,USDT
ZKBTC,ZKBTC,ZKBTC,ZK/BTC,0.0,,0.0,1e-08,0.1,EQ,CRYPTO,BINANCE,ZK,BTC
ZKFDUSD,ZKFDUSD,ZKFDUSD,ZK/FDUSD,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,ZK,FDUSD
ZKTRY,ZKTRY,ZKTRY,ZK/TRY,0.0,,0.0,0.001,0.1,EQ,CRYPTO,BINANCE,ZK,TRY
ZKUSDC,ZKUSDC,ZKUSDC,ZK/USDC,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,ZK,USDC
ZKUSDT,ZKUSDT,ZKUSDT,ZK/USDT,0.0,,0.0,1e-05,0.1,EQ,CRYPTO,BINANCE,ZK,USDT
ZROBTC,ZROBTC,ZROBTC,ZRO/BTC,0.0,,0.0,1e-08,0.01,EQ,CRYPTO,BINANCE,ZRO,BTC
ZROFDUSD,ZROFDUSD,ZROFDUSD,ZRO/FDUSD,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ZRO,FDUSD
ZROTRY,ZROTRY,ZROTRY,ZRO/TRY,0.0,,0.0,0.1,0.01,EQ,CRYPTO,BINANCE,ZRO,TRY
ZROUSDC,ZROUSDC,ZROUSDC,ZRO/USDC,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ZRO,USDC
ZROUSDT,ZROUSDT,ZROUSDT,ZRO/USDT,0.0,,0.0,0.001,0.01,EQ,CRYPTO,BINANCE,ZRO,USDT
ZRXBTC,ZRXBTC,ZRXBTC,ZRX/BTC,0.0,,0.0,1e-08,1.0,EQ,CRYPTO,BINANCE,ZRX,BTC
ZRXUSDT,ZRXUSDT,ZRXUSDT,ZRX/USDT,0.0,,0.0,0.0001,1.0,EQ,CRYPTO,BINANCE,ZRX,USDT
